X,Y,OBJECTID,ABCDMisc,ADSPermissionState,CalculatedAcres,ContainmentDateTime,ControlDateTime,DailyAcres,DiscoveryAcres,DispatchCenterID,EstimatedCostToDate,FinalFireReportApprovedByTitle,FinalFireReportApprovedByUnit,FinalFireReportApprovedDate,FireBehaviorGeneral,FireBehaviorGeneral1,FireBehaviorGeneral2,FireBehaviorGeneral3,FireCause,FireCauseGeneral,FireCauseSpecific,FireCode,FireDepartmentID,FireDiscoveryDateTime,FireMgmtComplexity,FireOutDateTime,FireStrategyConfinePercent,FireStrategyFullSuppPercent,FireStrategyMonitorPercent,FireStrategyPointZonePercent,FSJobCode,FSOverrideCode,GACC,ICS209ReportDateTime,ICS209ReportForTimePeriodFrom,ICS209ReportForTimePeriodTo,ICS209ReportStatus,IncidentManagementOrganization,IncidentName,IncidentShortDescription,IncidentTypeCategory,IncidentTypeKind,InitialLatitude,InitialLongitude,InitialResponseAcres,InitialResponseDateTime,IrwinID,IsFireCauseInvestigated,IsFireCodeRequested,IsFSAssisted,IsMultiJurisdictional,IsReimbursable,IsTrespass,IsUnifiedCommand,LocalIncidentIdentifier,PercentContained,PercentPerimeterToBeContained,POOCity,POOCounty,POODispatchCenterID,POOFips,POOJurisdictionalAgency,POOJurisdictionalUnit,POOJurisdictionalUnitParentUnit,POOLandownerCategory,POOLandownerKind,POOLegalDescPrincipalMeridian,POOLegalDescQtr,POOLegalDescQtrQtr,POOLegalDescRange,POOLegalDescSection,POOLegalDescTownship,POOPredictiveServiceAreaID,POOProtectingAgency,POOProtectingUnit,POOState,PredominantFuelGroup,PredominantFuelModel,PrimaryFuelModel,SecondaryFuelModel,TotalIncidentPersonnel,UniqueFireIdentifier,WFDSSDecisionStatus,CreatedBySystem,ModifiedBySystem,IsDispatchComplete,OrganizationalAssessment,StrategicDecisionPublishDate,CreatedOnDateTime_dt,ModifiedOnDateTime_dt,Source,GlobalID,IsCpxChild,CpxName,CpxID
-102.7027,43.91146,240804,,CERTIFIED,,2022/02/09 00:59:59+00,2022/02/09 19:21:00+00,430.15,1,SDGPC,25000,,,2022/02/15 20:29:10+00,Minimal,,,,Human,Other Human Cause,,PF0X,,2022/02/08 18:29:00+00,Type 4 Incident,2022/02/11 16:34:59+00,0,100,0,0,PN,1522,RMCC,2022/02/09 21:30:00+00,2022/02/09 15:00:00+00,2022/02/09 21:30:00+00,F,Type 4 IC,44 CA ,"28 miles East of Rapid City, SD",WF,FI,43.91479,-102.7021,500,,{64FB07E5-42C7-4813-BC1B-6D48B6233EFA},,0,1,0,0,0,0,220059,100,100,,Pennington,SDGPC,46103,,,,Private,Private,,,,,,,RM24,DWF,SDSDS,US-SD,Grass,GR1,Short Grass (1 foot),,1,2022-SDSDS-220059,No Decision,wildcad,INFORM_Inspector,0,,,2022/02/08 21:36:33+00,2022/02/15 20:29:11+00,IRWIN,{BFE7E48F-5659-4D1B-AF8E-A8230570C337},0,,
-117.7934,34.22997,240807,,DEFAULT,,,,0.1,1,CAANCC,,,,,,,,,Undetermined,,,PF0Y,,2022/02/08 18:12:00+00,,,,,,,,,OSCC,,,,,,FOLLOWS,,WF,FI,34.22997,-117.7934,,,{6559F210-E70C-4108-AC8F-040AA44A0C36},,0,0,0,0,1,,000345,,,,Los Angeles,CAANCC,06037,FS,CAANF,,USFS,Federal,,,,,,,SC09,FS,CAANF,US-CA,,,,,,2022-CAANF-000345,No Decision,wildcad,wildcad,0,,,2022/02/08 21:43:08+00,2022/02/08 21:48:41+00,IRWIN,{94C0CA24-40CA-42B7-BEFB-C7BE3FB1E60C},0,,
-117.07644,33.7390830000001,240809,,DEFAULT,,,,,0.1,CARRCC,,,,,,,,,Undetermined,,,,,2022/02/08 17:47:52+00,,,,,,,,,OSCC,,,,,,WINCHESTER RD / HY 74  E,,WF,FI,33.739083,-117.07644,,,{A6A0BF71-B3E5-418F-8E21-6ADD33D229E4},,0,0,0,0,0,,020920,,,,Riverside,CARRCC,06065,,,,Private,Private,,,,,,,SC08,CDF,CARRU,US-CA,,,,,,2022-CARRU-020920,No Decision,cfcad,cfcad,0,,,2022/02/08 21:46:04+00,2022/02/08 21:46:04+00,IRWIN,{3B415AD0-5DB4-4970-BC71-ECCB8DDACD50},0,,
-110.5261,31.7481700000001,240810,,DEFAULT,,,,0.1,0.1,AZTDC,,,,,,,,,Undetermined,,,PF0Z,,2022/02/08 19:50:00+00,,,,,,,PD,1522,SWCC,,,,,,RAIN VALLEY,,WF,FI,31.88256,-110.559,3.4,,{992C338C-FD43-4DAC-A881-1683DF435979},,0,1,0,0,0,,000062,,,,Pima,AZTDC,04019,BLM,,,Private,Private,,,,,,,SW06S,BLM,AZGID,US-AZ,,,,,,2022-AZGID-000062,No Decision,wildcad,wildcad,0,,,2022/02/08 21:44:06+00,2022/02/08 21:57:11+00,IRWIN,{E80813E3-0DF7-407E-9F28-DA84108A9C20},0,,
-96.8697166699999,31.7312333300001,240811,,DEFAULT,,2022/02/09 00:31:39+00,2022/02/10 23:04:32+00,46,100,TXTIC,,,,,Minimal,,,,Undetermined,Undetermined,,,,2022/02/08 19:08:43+00,Type 5 Incident,2022/02/10 23:05:30+00,,,,,,,SACC,,,,,,Limestone 1308,,WF,FI,31.73123333,-96.86971667,,,{E4B0DDE0-AA1B-42BB-A28B-32A28C69FA5F},,0,,,,,0,220709,100,,,Limestone,TXTIC,48293,SFS,TXTXS,,Private,Private,,,,,,,SA11,SFS,TXTXS,US-TX,,,Timber (Grass and Understory),,,2022-TXTXS-220709,No Decision,wires,wires,0,,,2022/02/08 21:53:28+00,2022/02/10 23:06:10+00,IRWIN,{57C38EAA-C515-4B28-83B2-60DB2031CC11},0,,
-93.75456667,30.52,240812,,DEFAULT,,2022/02/08 22:42:58+00,2022/02/08 22:44:08+00,11,3,TXTIC,,,,,Active,,,,Human,Debris/Open Burning,,,,2022/02/08 21:24:00+00,Type 5 Incident,2022/02/08 23:11:26+00,,,,,,,SACC,,,,,,Newton 1524,,WF,FI,30.52,-93.75456667,,,{7B1633CC-6141-47C1-8C4E-FC3B7B094869},,0,,,,,0,220721,100,,,Newton,TXTIC,48351,SFS,TXTXS,,Private,Private,,,,,,,SA12,SFS,TXTXS,US-TX,,,Timber (Grass and Understory),,,2022-TXTXS-220721,No Decision,wires,wires,0,,,2022/02/08 21:58:50+00,2022/02/08 23:12:36+00,IRWIN,{2F4A41F0-5FEA-4095-8E6C-17FB7A8718D6},0,,
-88.74663,31.5010600000001,240813,,DEFAULT,,2022/02/08 21:01:00+00,,3,1,MSMIC,,,,,,,,,Undetermined,,,PF00,,2022/02/08 19:27:00+00,,,,,,,P8,,SACC,,,,,,247,,WF,FI,31.5008,-88.74549,3,,{DC334277-61FB-4E17-9CE3-FFA3B15ED775},,0,1,1,1,1,,000086,,,,Wayne,MSMIC,28153,FS,MSMNF,,USFS,Federal,,,,,,,SA22A,FS,MSMNF,US-MS,,,,,,2022-MSMNF-000086,No Decision,wildcad,wildcad,0,,,2022/02/08 22:01:32+00,2022/02/13 19:47:20+00,IRWIN,{26A4A917-F895-4873-93FA-D7C11FCE9974},0,,
-88.7441899999999,31.5160000000001,240814,,DEFAULT,,2022/02/08 22:18:00+00,,7,1,MSMIC,,,,,,,,,Undetermined,,,PF1B,,2022/02/08 19:28:59+00,,,,,,,P8,,SACC,,,,,,247A,,WF,FI,31.516,-88.74419,,,{C14826F6-559A-443D-A19E-7FC28CBF92CC},,0,1,1,1,1,,000087,,,,Wayne,MSMIC,28153,FS,MSMNF,,USFS,Federal,,,,,,,SA22A,FS,MSMNF,US-MS,,,,,,2022-MSMNF-000087,No Decision,wildcad,wildcad,0,,,2022/02/08 22:02:29+00,2022/02/13 19:47:09+00,IRWIN,{04945A6E-9F5B-4470-90AA-39CDC28C77E5},0,,
-116.189418,33.7004660000001,240815,,DEFAULT,,,,,0.1,CARRCC,,,,,,,,,Undetermined,,,,,2022/02/08 20:58:34+00,,,,,,,,,OSCC,,,,,,CABAZON,,WF,FI,33.700466,-116.189418,,,{13F91660-AA52-4F70-AEC3-20AD15111BE8},,0,0,0,0,0,,021022,,,,Riverside,CARRCC,06065,BIA,CACAA,,BIA,Federal,,,,,,,SC12,CDF,CARRU,US-CA,,,,,,2022-CARRU-021022,No Decision,cfcad,cfcad,0,,,2022/02/08 22:05:30+00,2022/02/08 22:05:30+00,IRWIN,{E36DA180-E6C6-4985-B9C8-4F950CB335BF},0,,
-94.41055556,31.90055556,240817,,DEFAULT,,2022/02/08 22:09:00+00,2022/02/10 16:02:59+00,4,4,TXTIC,,,,,Minimal,,,,Human,Other Human Cause,Cutting/Welding,,,2022/02/08 19:57:59+00,Type 5 Incident,2022/02/10 16:12:03+00,,,,,,,SACC,,,,,,Shelby 1358,,WF,FI,31.90055556,-94.41055556,,,{2D921FD8-CFDF-42BF-BE6C-A834E61F90A3},,0,,,,,0,220712,100,,,Shelby,TXTIC,48419,SFS,TXTXS,,Private,Private,,,,,,,SA12,SFS,TXTXS,US-TX,,,Timber (Grass and Understory),,,2022-TXTXS-220712,No Decision,wires,wires,0,,,2022/02/08 22:13:01+00,2022/02/10 16:12:27+00,IRWIN,{0955EF99-9EBB-402A-AC08-A3580219D647},0,,
-105.6854,37.56181,240818,,DEFAULT,,,,8,1,COPBC,,,,,,,,,Undetermined,,,,,2022/02/08 22:01:12+00,,,,,,,,,RMCC,,,,,,Blanca Wetlands RX,,RX,FI,37.56181,-105.6854,300,,{5CC0CEFC-CE02-4C5D-9164-2AE5598F602E},,0,0,0,0,0,,000107,,,,Alamosa,COPBC,08003,BLM,COSLD,,BLM,Federal,,,,,,,RM21,BLM,COSLD,US-CO,,,,,,2022-COSLD-000107,No Decision,wildcad,wildcad,0,,,2022/02/08 22:11:57+00,2022/02/09 22:00:04+00,IRWIN,{AFD8B418-632B-414F-9A1E-804D3876CA91},0,,
-97.56051667,27.9824666700001,240819,,DEFAULT,,2022/02/09 00:43:16+00,2022/02/09 23:16:32+00,12.3,10,TXTIC,,,,,,,,,Human,Equipment,Motor Vehicle,,,2022/02/08 21:40:42+00,Type 4 Incident,2022/02/09 23:16:43+00,,,,,,,SACC,,,,,,Rivera,,WF,FI,27.98246667,-97.56051667,,,{9E65AC70-6A9D-4040-AC5B-BA1A96DFAB98},,0,,,,,0,220723,100,,,San Patricio,TXTIC,48409,SFS,TXTXS,,Private,Private,,,,,,,SA15,SFS,TXTXS,US-TX,,,Tall Grass (2.5 feet),,,2022-TXTXS-220723,No Decision,wires,wires,0,,,2022/02/08 22:28:11+00,2022/02/09 23:17:20+00,IRWIN,{F6676DE8-6337-47DF-89D2-8ABCEA073FF6},0,,
-94.40966667,32.5736666700001,240820,,DEFAULT,,2022/02/08 23:42:59+00,2022/02/09 21:00:00+00,8,5,TXTIC,,,,,Moderate,,,,Human,Debris/Open Burning,Yard Debris,,,2022/02/08 21:53:00+00,Type 5 Incident,2022/02/09 22:45:47+00,,,,,,,SACC,,,,,,Harrison 1553,,WF,FI,32.57366667,-94.40966667,,,{2E12E412-6019-45C9-947A-0311DE610331},,0,,,,,0,220725,100,,,Harrison,TXTIC,48203,SFS,TXTXS,,Private,Private,,,,,,,SA07,SFS,TXTXS,US-TX,,,Timber (Grass and Understory),,,2022-TXTXS-220725,No Decision,wires,wires,0,,,2022/02/08 22:25:27+00,2022/02/09 22:46:11+00,IRWIN,{010486D0-A0E0-48F5-8582-F315849B1DFF},0,,
-98.26516667,32.82083333,240821,,DEFAULT,,2022/02/10 01:09:23+00,2022/02/11 22:42:38+00,77,40,TXTIC,1,,,,Active,,,,Human,Debris/Open Burning,,,,2022/02/08 22:30:53+00,Type 4 Incident,2022/02/11 22:42:45+00,,,,,,,SACC,,,,,,Rhodes,,WF,FI,32.82083333,-98.26516667,,,{95253896-DA4D-44C0-873C-5DC15BDAAD0D},,0,,,,,0,220726,100,,,Palo Pinto,TXTIC,48363,SFS,TXTXS,,Private,Private,,,,,,,SA05,SFS,TXTXS,US-TX,,,,,,2022-TXTXS-220726,No Decision,wires,wires,0,,,2022/02/08 22:33:04+00,2022/02/11 22:43:19+00,IRWIN,{8F3E81AE-5053-42F9-B575-803B3F6EBBBA},1,Palo Pinto Complex,{0D52C4B8-2FBD-4EAD-A7C1-39615894E559}
-94.5771099999999,33.6022100000001,240823,,DEFAULT,,2022/02/08 23:32:03+00,2022/02/09 22:42:44+00,10,15,TXTIC,,,,,Moderate,,,,Human,Debris/Open Burning,Broadcast/Prescribed Burn,,,2022/02/08 21:10:03+00,Type 5 Incident,2022/02/09 22:45:25+00,,,,,,,SACC,,,,,,Bowie 1510,,WF,FI,33.60221,-94.57711,,,{5CA73FA9-CF7B-495D-81D7-29519DB9EFAF},,0,,,,,0,220717,100,,,Bowie,TXTIC,48037,SFS,TXTXS,,Private,Private,,,,,,,SA07,SFS,TXTXS,US-TX,,,,,,2022-TXTXS-220717,No Decision,wires,wires,0,,,2022/02/08 22:34:00+00,2022/02/09 22:46:09+00,IRWIN,{64DD793E-D2B0-43DF-9991-28BC29746080},0,,
-104.8605197,41.07450957,240825,,DEFAULT,,2022/02/08 20:58:34+00,,,,WYCPC,,,,,,,,,Human,Equipment,,,21411,2022/02/08 20:47:28+00,,,,,,,,,RMCC,,,,,,MM 6 Fire,,WF,FI,,,,,{8CA8C658-0DF0-4D28-BAC5-4C02C7CCA2E2},,0,,,,,,2141100060,,,,Laramie,WYCPC,56021,,,,Private,Private,,,,,,,RM25,SF,WYWYS,US-WY,,,,,,2022-WYWYS-2141100060,No Decision,ers,ers,0,,,2022/02/08 22:41:53+00,2022/02/08 22:41:53+00,IRWIN,{9546F019-2BC1-47FD-9502-50FC599ACAE8},0,,
-95.2703529999999,33.8200820000001,240826,,DEFAULT,,2022/02/08 23:36:37+00,2022/02/09 17:33:55+00,20,20,TXTIC,,,,,Moderate,,,,Human,Equipment,Motor Vehicle,,,2022/02/08 21:30:59+00,Type 5 Incident,2022/02/09 22:46:32+00,,,,,,,SACC,,,,,,Red River 1531,,WF,FI,33.820082,-95.270353,,,{7777B9E2-5B24-4EA3-8A17-234764E99D8A},,0,,,,,0,220722,100,,,Red River,TXTIC,48387,SFS,TXTXS,,Private,Private,,,,,,,SA07,SFS,TXTXS,US-TX,,,,,,2022-TXTXS-220722,No Decision,wires,wires,0,,,2022/02/08 23:00:28+00,2022/02/09 22:47:13+00,IRWIN,{DDD70162-67E7-4BE3-B632-6D26D9F4B087},0,,
-103.2766,44.227,240827,,FIREREPORTING,,2022/02/08 15:45:00+00,2022/02/14 18:00:00+00,3.96,0.1,SDGPC,,,,,,,,,Human,,,PF01,,2022/02/08 09:53:00+00,,2022/02/14 18:00:00+00,,,,,PN,1522,RMCC,,,,,,Ricard CA,,WF,FI,44.22701,-103.2733,3.94,,{2EC928F6-4870-49FF-A708-6AC345B4B319},,0,1,0,0,0,,220058,,,,Meade,SDGPC,46093,,,,Private,Private,,,,,,,RM05,DWF,SDSDS,US-SD,,,,,,2022-SDSDS-220058,No Decision,wildcad,wildcad,0,,,2022/02/08 23:01:59+00,2022/02/14 18:39:11+00,IRWIN,{01DF41E0-0F7B-40B7-9753-FA9F595DFD64},0,,
-122.2035,41.6314330000001,240829,,DEFAULT,,,,,0.1,CAYICC,,,,,,,,,Undetermined,,,,,2022/02/08 23:26:24+00,,,,,,,,,ONCC,,,,,,LAKE,,WF,FI,41.631433,-122.2035,,,{7F23CFF3-2E50-4598-995E-A2F234A655A0},,0,,,,,,001034,,,,Siskiyou,CAYICC,06093,,,,Private,Private,,,,,,,NC06,CDF,CASKU,US-CA,,,,,,2022-CASKU-001034,No Decision,cfcad,cfcad,0,,,2022/02/08 23:26:29+00,2022/02/09 03:21:55+00,IRWIN,{12DE13C5-4948-4FF7-A4D6-5DA6603F155E},0,,
-109.959,33.79324,240830,,CERTIFIED,,,,0.1,0.1,AZSDC,,,,2022/02/15 16:32:03+00,,,,,Human,Debris/Open Burning,,PF02,,2022/02/08 22:21:59+00,,2022/02/09 17:32:59+00,,,,,,,SWCC,,,,,,Seven,,WF,FI,33.79324,-109.959,0.1,2022/02/08 22:30:00+00,{553D462A-D942-425A-ADF1-557EDDB72EEB},,0,1,0,0,1,,000031,,,,Navajo,AZSDC,04017,BIA,AZFTA,,BIA,Federal,,,,,,,SW08,BIA,AZFTA,US-AZ,Grass-Shrub,GS3,,,,2022-AZFTA-000031,No Decision,wildcad,INFORM_Inspector,0,,,2022/02/08 23:30:42+00,2022/02/15 16:32:02+00,IRWIN,{7053204F-DC40-4BED-A1B7-B6259B8518A9},0,,
-95.23973333,30.40793333,240831,,DEFAULT,,2022/02/09 00:18:21+00,2022/02/09 22:43:38+00,16,46,TXTIC,,,,,Moderate,,,,Human,Debris/Open Burning,Trash Burning,,,2022/02/08 21:17:59+00,Type 5 Incident,2022/02/09 22:59:24+00,,,,,,,SACC,,,,,,San Jacinto 1518,,WF,FI,30.40793333,-95.23973333,,,{CCB0AC2A-9E93-4BE8-A58E-0DC55AA2EF69},,0,,,,,1,220718,100,,,San Jacinto,TXTIC,48407,SFS,TXTXS,,Private,Private,,,,,,,SA12,SFS,TXTXS,US-TX,,,Timber (Grass and Understory),,,2022-TXTXS-220718,No Decision,wires,wires,0,,,2022/02/08 23:51:16+00,2022/02/09 22:59:37+00,IRWIN,{FA2A6DAB-43A8-4B9B-85CA-1C56CEC16B08},0,,
-106.69373017,44.36700598,240832,,CERTIFIED,,2022/02/08 18:30:00+00,2022/02/08 18:59:59+00,0.15,0.2,WYCPC,,,,2022/02/15 15:37:18+00,,,,,Human,Debris/Open Burning,,PF03,,2022/02/08 18:00:00+00,,,,,,,PN,1522,RMCC,,,,,,RODEO,,WF,FI,44.36694,-106.6936,0.15,,{1FC89246-609D-4A32-9D9D-55D9D5332CE8},,0,1,0,0,0,,220028,,,,Johnson,WYCPC,56019,,,,Private,Private,,,,,,,RM04,C&L,WYJOX,US-WY,,,,,,2022-WYJOX-220028,No Decision,wildcad,INFORM_Inspector,0,,,2022/02/08 23:56:01+00,2022/02/15 15:37:20+00,IRWIN,{F17990B3-3439-4D5F-93AA-0A1DD2482AD9},0,,
-85.74781,33.46934,240836,,DEFAULT,,2022/02/09 00:41:00+00,,1146,1,ALAIC,,,,,,,,,Undetermined,,,,,2022/02/08 14:10:50+00,,,,,,,,,SACC,,,,,,SC IVORY MTN WEST D-F,,RX,FI,33.46934,-85.74781,1146,,{6951CF6C-77B7-424B-9747-39C1E4831A27},,0,0,0,0,0,,220074,,,,Clay,ALAIC,01027,FS,ALALF,,USFS,Federal,,,,,,,SA38,FS,ALALF,US-AL,,,,,,2022-ALALF-220074,No Decision,wildcad,wildcad,0,,,2022/02/09 00:54:37+00,2022/02/09 00:54:37+00,IRWIN,{82A96659-D2B6-4145-B640-5406CFD72CF2},0,,
-86.0110299999999,33.3906900000001,240837,,FIREREPORTING,,2022/02/08 21:17:59+00,,628,1,ALAIC,,,,,,,,,Undetermined,,,,,2022/02/08 13:14:23+00,,2022/02/18 14:00:00+00,,,,,,,SACC,,,,,,TL MUMP CREEK A,,RX,FI,33.39069,-86.01103,628,,{E6CE89DF-BDE9-43D4-A745-C6DCC74793F1},,0,0,0,0,0,,220073,,,,Talladega,ALAIC,01121,FS,ALALF,,USFS,Federal,,,,,,,SA38,FS,ALALF,US-AL,,,,,,2022-ALALF-220073,No Decision,wildcad,wildcad,0,,,2022/02/09 00:54:51+00,2022/02/21 19:07:26+00,IRWIN,{3715E478-A148-45C9-B12D-2BC6CB1FD862},0,,
-108.792343,42.9338030000001,240839,,DEFAULT,,2022/01/24 22:37:21+00,,,,WYCDC,,,,,,,,,Human,Equipment,,,13533,2022/01/24 19:57:15+00,,,,,,,,,RMCC,,,,,,Horse sanctuary,,WF,FI,,,,,{D07F5D31-69B8-4BB7-9DDF-B24E3547E158},,0,,,,,,135330002o,,,,Fremont,WYCDC,56013,,,,Private,Private,,,,,,,RM08,SF,WYWYS,US-WY,,,,,,2022-WYWYS-135330002O,No Decision,ers,ers,0,,,2022/02/09 01:37:18+00,2022/02/09 22:09:16+00,IRWIN,{0AF1CDA9-2BF1-4C07-AE3D-CC6FEC5680FD},0,,
-117.554104,34.0188450000001,240842,,DEFAULT,,,,,0.1,CARRCC,,,,,,,,,Undetermined,,,,,2022/02/09 01:49:28+00,,,,,,,,,OSCC,,,,,,RIVERSIDE DR  EVAL,,WF,FI,34.018845,-117.554104,,,{11A12E56-38E0-42B3-93B3-A04A10343050},,0,0,0,0,0,,021166,,,,Riverside,CARRCC,06065,,,,Private,Private,,,,,,,SC08,CDF,CARRU,US-CA,,,,,,2022-CARRU-021166,No Decision,cfcad,cfcad,0,,,2022/02/09 01:58:49+00,2022/02/09 01:58:49+00,IRWIN,{B9FD939D-B420-46A2-AC12-DF9618E18014},0,,
-117.2116,36.4758200000001,240845,,DEFAULT,,,,0.1,1,CASBCC,,,,,,,,,Undetermined,Equipment,,PF05,,2022/02/08 23:00:00+00,,,,,,,,,OSCC,,,,,,EMIGRANT,,WF,FI,36.26536,-117.1907,,2022/02/08 23:22:00+00,{7C9F4C9F-82B2-41AC-B11C-F21BBA6D8699},,0,0,0,0,1,,002453,,,,Inyo,CASBCC,06027,NPS,CADVP,,NPS,Federal,,,,,,,SC16,NPS,CADVP,US-CA,Grass-Shrub,GS1,,,,2022-CADVP-002453,No Decision,wildcad,wildcad,0,,,2022/02/09 02:54:08+00,2022/02/17 23:46:22+00,IRWIN,{36511B7D-FAB1-478F-8459-D8DC4B1B50C4},0,,
-116.115995,33.4989220000001,240846,,DEFAULT,,,,,0.1,CARRCC,,,,,,,,,Undetermined,,,,,2022/02/09 02:19:41+00,,,,,,,,,OSCC,,,,,,AVE 76   THER,,WF,FI,33.498922,-116.115995,,,{4772A982-594B-4782-A189-29AA91E88E06},,0,0,0,0,0,,021181,,,,Riverside,CARRCC,06065,,,,Private,Private,,,,,,,SC12,CDF,CARRU,US-CA,,,,,,2022-CARRU-021181,No Decision,cfcad,cfcad,0,,,2022/02/09 03:02:05+00,2022/02/09 03:02:05+00,IRWIN,{3C142470-73E4-4441-AA9D-F198F11940B2},0,,
-120.942089,39.080767,240848,,DEFAULT,,,,,0.1,CAGVCC,,,,,,,,,Undetermined,,,,,2022/01/26 23:10:51+00,,,,,,,,,ONCC,,,,,,COLFAX RX BURN,,RX,FI,39.080767,-120.942089,,,{E6D0E3BD-E8DF-4547-8790-0D9FBB0802A8},,0,0,0,0,0,,002742,,,,Placer,CAGVCC,06061,,,,Private,Private,,,,,,,NC07,CDF,CANEU,US-CA,,,,,,2022-CANEU-002742,No Decision,cfcad,cfcad,0,,,2022/02/09 03:10:58+00,2022/02/09 03:11:01+00,IRWIN,{9C88B326-DD34-45CF-B150-30DDE644AC3C},0,,
-116.890435,33.924132,240852,,DEFAULT,,,,,0.1,CARRCC,,,,,,,,,Undetermined,,,,,2022/02/09 03:40:02+00,,,,,,,,,OSCC,,,,,,8TH,,WF,FI,33.924132,-116.890435,,,{D0F6EA84-CCFE-4B9D-BC95-5246FE40E334},,0,0,0,0,0,,021217,,,,Riverside,CARRCC,06065,,,,Private,Private,,,,,,,SC08,CDF,CARRU,US-CA,,,,,,2022-CARRU-021217,No Decision,cfcad,cfcad,0,,,2022/02/09 03:44:32+00,2022/02/09 04:03:08+00,IRWIN,{47EA9C17-85C7-4C03-8C40-9286C88AD82D},0,,
-116.492824,33.9505060000001,240853,,DEFAULT,,,,,0.1,CARRCC,,,,,,,,,Undetermined,,,,,2022/02/09 03:48:14+00,,,,,,,,,OSCC,,,,,,IRONWOOD DR  DHSP,,WF,FI,33.950506,-116.492824,,,{03F4A187-B3A2-4D70-9729-6F544666547D},,0,0,0,0,0,,021223,,,,Riverside,CARRCC,06065,,,,Private,Private,,,,,,,SC12,CDF,CARRU,US-CA,,,,,,2022-CARRU-021223,No Decision,cfcad,cfcad,0,,,2022/02/09 04:14:21+00,2022/02/09 04:41:44+00,IRWIN,{71436169-758B-4337-B6CE-7C6985A1B559},0,,
-118.1741,34.06032,240855,,DEFAULT,,,,,0.01,CALACC,,,,,,,,,Undetermined,,,,,2022/02/09 07:52:24+00,,,,,,,,,OSCC,,,,,,LAC-049710,,WF,FI,34.06032,-118.1741,,,{24918A62-5CE8-4123-AD6E-C7879B746D87},,0,,,,,,049710,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC08,C&L,CALAC,US-CA,,,,,,2022-CALAC-049710,No Decision,lacocad,lacocad,0,,,2022/02/09 07:54:49+00,2022/02/09 07:54:49+00,IRWIN,{B4E73061-52CB-4EA5-AD1D-2541D7497E1D},0,,
-116.974413,33.935547,240856,,DEFAULT,,,,,0.1,CARRCC,,,,,,,,,Undetermined,,,,,2022/02/09 07:32:13+00,,,,,,,,,OSCC,,,,,,ORANGE AV /E 10TH ST,,WF,FI,33.935547,-116.974413,,,{E6814A72-1CA7-49F8-ADBF-969DB4D8440B},,0,0,0,0,0,,021292,,,,Riverside,CARRCC,06065,,,,Private,Private,,,,,,,SC08,CDF,CARRU,US-CA,,,,,,2022-CARRU-021292,No Decision,cfcad,cfcad,0,,,2022/02/09 07:58:56+00,2022/02/09 07:58:56+00,IRWIN,{B78CCB33-EE3B-4F41-982F-19FE2BDEBD9F},0,,
-122.0566,37.0033,240858,,DEFAULT,,,,,0.1,CACZCC,,,,,,,,,Undetermined,,,,,2022/02/09 07:22:39+00,,,,,,,,,ONCC,,,,,,COLLEGE,,WF,FI,37.0033,-122.0566,,,{9820B114-A8BF-4EC0-8A7F-9B41AC7A36D6},,0,0,0,0,0,,000863,,,,Santa Cruz,CACZCC,06087,,,,Private,Private,,,,,,,NC03A,CDF,CACZU,US-CA,,,,,,2022-CACZU-000863,No Decision,cfcad,cfcad,0,,,2022/02/09 08:13:03+00,2022/02/10 20:44:54+00,IRWIN,{A24BF474-2774-42F5-9498-245A6670E3AF},0,,
-118.07609,34.58016,240859,,DEFAULT,,,,,0.01,CALACC,,,,,,,,,Undetermined,,,,,2022/02/09 10:04:32+00,,,,,,,,,OSCC,,,,,,LAC-049761,,WF,FI,34.58016,-118.07609,,,{E7F087DC-80E7-4402-B664-F471430CF0A0},,0,,,,,,049761,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC15,C&L,CALAC,US-CA,,,,,,2022-CALAC-049761,No Decision,lacocad,lacocad,0,,,2022/02/09 10:08:49+00,2022/02/09 10:08:49+00,IRWIN,{70CF3EDC-17CE-4BDC-A153-8B4C65827379},0,,
-118.20976,33.92319,240861,,DEFAULT,,,,,0.01,CALACC,,,,,,,,,Undetermined,,,,,2022/02/09 11:02:11+00,,,,,,,,,OSCC,,,,,,LAC-049785,,WF,FI,33.92319,-118.20976,,,{88C26BF4-6B82-4551-8B5F-40B1478C1DDE},,0,,,,,,049785,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC08,C&L,CALAC,US-CA,,,,,,2022-CALAC-049785,No Decision,lacocad,lacocad,0,,,2022/02/09 11:04:49+00,2022/02/09 11:04:49+00,IRWIN,{892B5C41-BA5D-42F7-91F7-5624230EDC24},0,,
-117.462738,33.96824,240863,,DEFAULT,,,,,0.1,CARRCC,,,,,,,,,Undetermined,,,,,2022/02/09 11:23:09+00,,,,,,,,,OSCC,,,,,,GENERAL,,WF,FI,33.96824,-117.462738,,,{15D1D19F-E56D-4DC2-A36A-53AD5891F028},,0,0,0,0,0,,021337,,,,Riverside,CARRCC,06065,,,,Private,Private,,,,,,,SC08,CDF,CARRU,US-CA,,,,,,2022-CARRU-021337,No Decision,cfcad,cfcad,0,,,2022/02/09 12:48:04+00,2022/02/09 12:48:04+00,IRWIN,{04F6A50E-EC4C-468A-9A60-A088371FAF28},0,,
